date,open,high,low,close,adjusted_close,volume
2022-07-12,289.71,299.08,289.51,292.53,277.6179,1772558
2022-07-13,290.51,291.1867,285.81,290.15,275.3592,1884091
2022-07-14,284.24,284.24,277.84,281.59,267.2356,3171949
2022-07-15,286.5,296.43,285.1536,293.87,278.8896,3457630
2022-07-18,305.76,311.25,298.71,301.26,285.9028,6767934
2022-07-19,303.59,319.14,303.5,318.05,301.837,5641124
2022-07-20,317.28,322.17,316.31,321.45,305.0636,3489808
2022-07-21,320.51,327.16,319.845,326.54,309.8942,2518823
2022-07-22,327.11,329.045,322.19,323.93,307.4172,1830279
2022-07-25,325.97,327.2899,322.6,324.12,307.5975,4024480
2022-07-26,321.77,324.29,317.76,318.55,302.3115,2054744
2022-07-27,320.29,326.39,318.3786,324.54,307.9961,2028448
2022-07-28,325.3,329.98,321.89,329.11,312.3332,1820696
2022-07-29,329.5,335.18,329.5,333.39,316.395,2112387
2022-08-01,331.73,334.8,329.01,332.08,315.1518,1476496
2022-08-02,329.5,331.83,327.22,327.88,311.1659,1862939
2022-08-03,332.07,335.51,329.62,333.17,316.1862,1770613
2022-08-04,333.28,334.3,330.62,331.87,314.9525,1533372
2022-08-05,330.9,336.91,329.67,334.67,317.6097,1876393
2022-08-08,337.11,338.84,334.34,334.68,317.6192,1460469
2022-08-09,336.15,338.17,334.57,336.62,319.4603,1587947
2022-08-10,341.36,349.7,341.35,347.91,330.1748,2459505
2022-08-11,350.0,356.05,349.775,351.68,333.7526,2361191
2022-08-12,353.44,354.56,350.146,353.82,335.7835,2369177
2022-08-15,351.0,358.62,349.05,355.85,337.71,2045684
2022-08-16,352.99,356.468,352.02,354.97,336.8749,1740922
2022-08-17,351.9,355.59,350.77,353.74,335.7076,1576303
2022-08-18,352.66,355.1,350.86,354.52,336.4478,1102200
2022-08-19,351.0,351.86,347.5,349.27,331.4655,1812266
2022-08-22,342.44,344.53,340.76,342.42,324.9647,1723896
2022-08-23,341.95,344.0725,339.03,340.18,322.8388,1538005
2022-08-24,339.02,344.32,338.49,341.94,324.5091,1530842
2022-08-25,344.45,346.86,342.11,346.49,328.8272,1763878
2022-08-26,348.34,348.74,336.0,336.4,319.2515,1703941
2022-08-29,333.92,336.4,332.01,333.92,316.898,1835640
2022-08-30,335.0,336.01,331.18,333.63,316.6227,1830322
2022-08-31,331.55,335.14,329.68,332.67,318.0953,2487973
2022-09-01,329.87,333.69,324.62,333.5,318.8889,1575083
2022-09-02,334.68,340.315,329.97,331.48,316.9574,2215460
2022-09-06,332.32,333.245,323.46,326.49,312.186,1578145
2022-09-07,324.25,332.155,323.25,330.56,316.0777,1496739
2022-09-08,330.29,335.81,327.36,335.38,320.6865,1755566
2022-09-09,337.98,341.03,337.03,340.1,325.1998,1445701
2022-09-12,341.66,344.365,340.09,342.58,327.5711,1563384
2022-09-13,336.08,336.52,326.83,328.39,314.0028,2242113
2022-09-14,328.45,330.93,323.5,327.26,312.9223,1953279
2022-09-15,328.73,335.28,327.59,331.62,317.0913,1489400
2022-09-16,326.38,329.0,319.79,326.21,311.9183,2946756
2022-09-19,320.57,329.29,320.54,328.66,314.261,1652686
2022-09-20,325.7,326.8,320.01,323.26,309.0975,1569913
2022-09-21,324.92,329.79,320.63,320.71,306.6593,1796654
2022-09-22,322.32,323.385,311.2,312.92,299.2105,2239883
2022-09-23,307.55,309.79,297.46,301.97,288.7403,2918467
2022-09-26,299.0,302.1,292.31,294.62,281.7123,2308809
2022-09-27,297.5,299.15,288.6193,291.38,278.6142,2007408
2022-09-28,294.0,302.41,292.46,300.79,287.612,2289657
2022-09-29,297.07,299.35,291.55,296.11,283.137,1930765
2022-09-30,296.0,301.09,292.7,293.05,280.2111,1970815
2022-10-03,297.17,301.23,291.1,299.15,286.0438,1938770
2022-10-04,306.8,315.16,305.875,314.87,301.0751,2399524
2022-10-05,306.58,310.21,303.6,309.0,295.4623,1992774
2022-10-06,307.39,309.08,303.4201,304.67,291.322,1367385
2022-10-07,304.0,305.15,299.15,301.08,287.8893,1790105
2022-10-10,303.63,304.72,298.43,300.54,287.3729,1309747
2022-10-11,298.01,302.52,293.92,294.21,281.3203,2392772
2022-10-12,293.99,299.78,291.71,295.31,282.3721,1763838
2022-10-13,290.42,308.755,287.75,307.07,293.6168,2724865
2022-10-14,307.46,311.615,299.07,299.99,286.847,2398350
2022-10-17,304.41,311.62,304.14,306.71,293.2726,3118594
2022-10-18,321.67,324.48,312.0,313.85,300.0998,6428583
2022-10-19,312.61,314.79,308.0601,311.76,298.1014,2363833
2022-10-20,312.1,316.05,309.0,310.81,297.193,2382314
2022-10-21,311.0,325.775,309.4939,325.1,310.8569,3545738
2022-10-24,328.5,331.2363,325.85,328.7,314.2992,2232767
2022-10-25,327.86,333.6,325.918,332.4,317.8371,1837717
2022-10-26,334.52,338.67,334.14,335.69,320.983,2177102
2022-10-27,339.31,341.93,336.53,337.18,322.4077,1998784
2022-10-28,338.52,342.58,336.0,341.82,326.8444,1677052
2022-10-31,341.07,346.18,340.57,344.51,329.4165,2224025
2022-11-01,345.13,348.69,343.77,348.58,333.3082,2316558
2022-11-02,347.62,357.44,346.74,349.79,334.4652,3224731
2022-11-03,347.5,350.67,342.59,348.87,333.5855,2515632
2022-11-04,354.0,358.38,351.23,357.91,342.2295,3172674
2022-11-07,360.01,362.96,358.5188,362.56,346.6758,2526872
2022-11-08,362.3,367.19,361.46,364.02,348.0718,3501332
2022-11-09,362.95,367.15,360.88,362.0,346.1403,3047193
2022-11-10,370.0,380.43,369.744,378.31,361.7357,3790378
2022-11-11,380.0,387.0,378.75,385.17,368.2952,3409056
2022-11-14,384.0,387.3,380.5,382.36,365.6083,2609338
2022-11-15,385.98,389.5781,380.65,382.88,366.1055,3192390
2022-11-16,383.21,385.395,380.01,382.33,365.5796,2303685
2022-11-17,377.15,381.72,375.01,379.78,363.1413,2299419
2022-11-18,381.28,382.83,377.39,379.2,362.5867,2384735
2022-11-21,378.9,380.77,375.42,380.21,363.5525,1877529
2022-11-22,381.4,385.825,381.4,383.87,367.0521,2019816
2022-11-23,383.9,388.2,383.41,386.25,369.3279,1865756
2022-11-25,385.76,389.44,385.18,388.86,371.8235,1129250
2022-11-28,385.43,388.39,380.89,382.36,365.6083,2232764
2022-11-29,381.13,384.93,379.26,383.71,366.8991,1746942
2022-11-30,382.5,386.15,375.1,386.15,371.6537,2964127
2022-12-01,386.5,386.5,380.45,383.81,369.4015,1706386
2022-12-02,381.52,382.52,378.4,380.58,366.2928,1932530
2022-12-05,378.55,378.87,369.31,371.54,357.5922,2329570
2022-12-06,369.48,370.37,360.33,362.91,349.2861,3081920
2022-12-07,362.49,365.3,358.15,359.92,346.4084,2128204
2022-12-08,362.03,362.59,356.055,358.08,344.6375,1967822
2022-12-09,356.71,361.64,356.2138,359.14,345.6577,1588812
2022-12-12,358.57,364.01,356.34,363.18,349.546,1750370
2022-12-13,374.63,378.56,365.51,368.69,354.8491,3062618
2022-12-14,367.01,368.825,359.45,360.38,346.8511,2519710
2022-12-15,354.48,356.105,347.94,349.83,336.6972,3164047
2022-12-16,345.08,347.78,343.4056,346.35,333.3478,5008921
2022-12-19,346.27,348.3983,342.63,344.61,331.6731,1646653
2022-12-20,345.99,347.42,343.49,344.49,331.5576,1622994
2022-12-21,348.26,350.88,346.89,350.16,337.0148,1923118
2022-12-22,347.16,348.05,339.88,345.58,332.6067,1529264
2022-12-23,344.84,347.76,343.11,345.51,332.5393,1062061
2022-12-27,346.51,347.75,341.79,341.97,329.1322,1035110
2022-12-28,340.5,342.847,339.3,340.87,328.0735,1117275
2022-12-29,342.44,344.64,341.2396,343.43,330.5374,1273551
2022-12-30,341.74,343.69,339.4,343.38,330.4893,1031535
2023-01-03,345.5,348.6,342.805,346.22,333.2227,1589777
2023-01-04,348.03,350.31,345.0783,347.7,334.6471,1880985
2023-01-05,344.25,345.14,340.14,343.76,330.855,1397960
2023-01-06,347.3,349.0,340.945,348.08,335.0129,3097817
2023-01-09,351.88,356.5,349.5,353.0,339.7482,1989134
2023-01-10,352.64,357.5,350.5,357.36,343.9445,1610302
2023-01-11,358.87,365.5,356.21,364.48,350.7972,2127013
2023-01-12,366.24,370.1,362.57,369.94,356.0522,2103065
2023-01-13,363.49,374.35,362.355,374.0,359.9598,3310238
2023-01-17,364.8,366.79,344.0,349.92,336.7838,14448270
2023-01-18,348.32,354.79,347.8,349.09,335.9849,5585162
2023-01-19,346.03,352.16,345.5201,350.75,337.5826,3100606
2023-01-20,349.87,352.25,338.21,341.84,329.0071,11247150
2023-01-23,341.67,349.56,336.1583,349.14,336.0331,4915671
2023-01-24,340.0,350.3,340.0,348.33,335.2535,2371973
2023-01-25,344.75,349.955,343.9,349.63,336.5047,1985154
2023-01-26,351.73,355.0,349.52,354.97,341.6442,1919172
2023-01-27,351.95,355.99,351.83,353.7,340.4219,2427638
2023-01-30,353.29,362.33,352.4,357.46,344.0407,3184633
2023-01-31,359.16,365.92,356.86,365.81,352.0773,2311684
2023-02-01,359.1,368.94,358.76,365.71,351.981,2889433
2023-02-02,368.0,372.89,364.5501,369.47,355.5999,2619577
2023-02-03,365.62,374.57,365.44,369.95,356.0618,2243051
2023-02-06,369.0,371.2552,365.78,370.8,356.8799,1816448
2023-02-07,368.17,376.31,367.34,374.4,360.3448,2205581
2023-02-08,372.92,378.35,371.98,375.1,361.0185,1893223
2023-02-09,377.04,379.68,367.8,367.99,354.1754,2052544
2023-02-10,367.0,372.23,364.555,371.28,357.3419,1933370
2023-02-13,369.09,375.06,368.0,374.02,359.9791,1570700
2023-02-14,373.94,377.05,369.38,371.78,357.8231,2155712
2023-02-15,368.74,374.365,368.25,374.34,360.287,1687569
2023-02-16,370.75,374.25,368.8001,370.2,356.3025,1947985
2023-02-17,368.05,371.06,366.86,368.5,354.6663,1857335
2023-02-21,366.72,366.72,360.09,361.12,347.5633,2403029
2023-02-22,361.63,363.0,358.041,360.89,347.342,2203940
2023-02-23,363.2,367.88,359.61,363.54,349.8925,1931502
2023-02-24,360.17,365.18,359.53,363.85,350.1908,2428661
2023-02-27,368.22,370.3,364.505,365.53,351.8078,2842388
2023-02-28,366.0,366.01,351.33,351.65,338.4488,4945557
2023-03-01,349.39,352.54,345.96,346.23,335.6183,2717354
2023-03-02,343.99,349.78,340.49,349.1,338.4004,3260264
2023-03-03,350.64,357.77,349.56,357.09,346.1455,2396334
2023-03-06,358.06,358.86,353.73,357.05,346.1067,1614160
2023-03-07,355.55,356.2,345.625,346.08,335.4729,2048530
2023-03-08,346.19,349.69,345.17,349.29,338.5846,1584632
2023-03-09,349.2,354.29,341.05,342.09,331.6052,3177787
2023-03-10,338.87,339.93,326.03,327.67,317.6272,4559749
2023-03-13,319.67,326.11,314.54,315.51,305.8399,5660696
2023-03-14,324.77,326.38,318.945,322.15,312.2764,3785873
2023-03-15,310.77,312.51,304.41,312.19,302.6216,6596697
2023-03-16,309.0,318.32,304.92,315.09,305.4328,4401879
2023-03-17,310.09,310.405,301.8731,303.54,294.2368,6369764
2023-03-20,306.78,312.2,306.255,309.53,300.0432,3963653
2023-03-21,317.62,320.32,315.35,317.28,307.5556,3242359
2023-03-22,317.28,322.2206,313.49,313.67,304.0563,2505897
2023-03-23,315.21,321.355,312.64,314.85,305.2001,2585854
2023-03-24,310.15,312.75,305.36,312.57,302.99,2457182
2023-03-27,318.62,320.9,317.17,318.53,308.7673,2300622
2023-03-28,319.09,320.605,316.12,318.44,308.6801,1224463
2023-03-29,322.5,322.71,318.68,320.72,310.8902,1475911
2023-03-30,324.56,324.87,319.88,321.14,311.2973,1456528
2023-03-31,323.47,327.33,322.42,327.11,317.0843,2281101
2023-04-03,326.14,328.98,323.155,326.52,316.5124,1808836
2023-04-04,326.82,326.87,320.12,322.65,312.761,1536818
2023-04-05,319.62,322.2,319.37,321.53,311.6754,1329340
2023-04-06,320.38,323.225,319.98,322.4,312.5187,1310998
2023-04-10,322.4,324.99,321.31,324.96,315.0002,1114386
2023-04-11,326.05,329.2,323.665,327.37,317.3364,1559582
2023-04-12,331.72,332.07,327.18,330.24,320.1184,1862442
2023-04-13,330.08,332.94,327.0,332.13,321.9505,1765454
2023-04-14,336.53,339.63,334.32,336.92,326.5937,2275657
2023-04-17,336.0,340.45,333.68,339.68,329.2691,3012148
2023-04-18,328.0,336.55,326.13,333.91,323.6759,7549535
2023-04-19,332.98,336.99,331.6703,336.89,326.5646,2625397
2023-04-20,334.95,339.31,334.32,338.71,328.3288,2218025
2023-04-21,339.0,342.3599,336.0,341.66,331.1884,2278870
2023-04-24,341.99,345.06,341.53,343.96,333.4179,1966254
2023-04-25,341.0,343.47,338.33,339.48,329.0752,2138164
2023-04-26,337.58,340.6,334.64,336.56,326.2447,2042094
2023-04-27,340.14,343.36,338.76,341.6,331.1302,1768168
2023-04-28,340.05,344.1,339.7,343.44,332.9138,1714119
2023-05-01,344.05,347.46,340.365,340.57,330.1318,1375028
2023-05-02,339.01,339.89,330.0013,333.37,323.1525,2397583
2023-05-03,332.36,334.83,328.25,328.65,318.5771,1825366
2023-05-04,325.95,326.98,318.56,321.26,311.4136,2965114
2023-05-05,325.06,327.8691,322.42,327.02,316.9971,2413384
2023-05-08,329.64,330.3,325.67,326.51,316.5027,1607368
2023-05-09,325.04,327.1799,323.295,324.77,314.8161,1253285
2023-05-10,329.92,329.92,319.08,322.55,312.6641,1752373
2023-05-11,319.66,321.94,318.18,320.72,310.8902,1515390
2023-05-12,322.04,323.22,317.3201,319.5,309.7076,1099060
2023-05-15,320.42,323.25,318.06,322.07,312.1988,1178249
2023-05-16,322.5,323.07,320.495,320.81,310.9774,1618975
2023-05-17,322.66,330.39,322.66,330.18,320.0603,2098260
2023-05-18,330.0,330.6,325.66,329.58,319.4786,1645540
2023-05-19,330.0,331.95,324.79,326.15,316.1538,1546149
2023-05-22,326.15,327.34,322.43,324.92,314.9615,1499004
2023-05-23,323.6,327.14,322.81,323.57,313.6528,1551084
2023-05-24,320.39,321.9,318.8,319.81,310.0081,1439076
2023-05-25,318.92,325.18,318.8,323.88,313.9533,1618646
2023-05-26,324.72,332.87,324.0,332.01,321.8342,2718654
2023-05-30,332.08,332.53,327.725,330.83,320.6903,1998762
2023-05-31,326.07,327.25,321.815,323.9,316.3634,2938032
2023-06-01,324.51,324.675,314.02,316.4,309.0379,3339733
2023-06-02,318.235,325.2699,317.0491,323.65,316.1192,3987763
2023-06-05,322.93,323.485,320.32,321.81,314.322,1595261
2023-06-06,322.43,328.07,321.4,326.8,319.1959,1495628
2023-06-07,327.64,337.84,326.32,335.75,327.9377,3382887
2023-06-08,335.36,336.33,331.34,335.47,327.6642,2010162
2023-06-09,335.21,336.2,332.54,336.02,328.2014,1703003
2023-06-12,338.44,340.09,336.35,339.49,331.5907,2291289
2023-06-13,340.2,345.28,339.45,342.5,334.5306,1772383
2023-06-14,344.78,347.73,337.23,338.42,330.5456,1819396
2023-06-15,337.32,344.0,335.695,339.74,331.8348,3322660
2023-06-16,341.38,341.4,337.1101,338.31,330.4381,4544941
2023-06-20,335.32,335.38,329.23,330.72,323.0247,3208987
2023-06-21,328.45,329.9999,324.92,325.07,317.5062,2158659
2023-06-22,323.69,324.26,319.01,319.58,312.1439,2412217
2023-06-23,316.56,317.71,314.07,314.71,307.3872,2612014
2023-06-26,315.13,316.64,312.17,312.36,305.0919,2480985
2023-06-27,312.41,315.68,310.56,313.45,306.1566,2156849
2023-06-28,311.72,314.9,310.685,313.66,306.3617,2423479
2023-06-29,317.85,325.5,316.25,323.09,315.5723,3553574
2023-06-30,325.82,326.03,322.45,322.54,315.0351,2361843
2023-07-03,322.41,329.4,322.41,326.61,319.0104,1106831
2023-07-05,323.95,324.61,319.63,320.05,312.603,2561728
2023-07-06,318.0,318.64,312.84,313.0,305.717,2897815
2023-07-07,313.2,317.365,312.7,315.17,307.8365,2903136
2023-07-10,316.67,320.08,316.0,316.47,309.1063,1775938
2023-07-11,318.83,321.04,314.58,320.88,313.4137,2042581
2023-07-12,324.58,333.3499,324.25,326.4,318.8052,2741432
2023-07-13,327.35,329.28,325.6901,328.68,321.0322,2787765
2023-07-14,331.99,332.475,325.02,326.19,318.6001,1815195
2023-07-17,325.89,327.4899,324.36,327.2,319.5866,1778480
2023-07-18,327.3,338.25,327.3,337.27,329.4223,3899130
2023-07-19,338.0,345.88,331.3,340.55,332.626,6037364
2023-07-20,339.16,351.68,339.16,350.86,342.6961,3915002
2023-07-21,351.78,355.08,346.7818,351.96,343.7705,3217355
2023-07-24,352.83,361.62,352.0,358.93,350.5783,3517526
2023-07-25,357.42,360.82,353.98,354.7,346.4468,2892975
2023-07-26,354.49,360.26,354.28,357.56,349.2402,2281562
2023-07-27,358.13,360.535,354.17,354.51,346.2612,2010761
2023-07-28,356.11,356.5,351.61,353.23,345.011,1827589
2023-07-31,354.88,357.2,354.02,355.87,347.5895,1385712
2023-08-01,354.0,357.87,353.39,357.72,349.3965,2024407
2023-08-02,354.99,354.99,348.87,351.1,342.9305,2107550
2023-08-03,349.99,355.2099,348.62,353.16,344.9426,1840492
2023-08-04,353.34,358.73,352.51,353.22,345.0012,1725271
2023-08-07,355.4,357.67,353.92,355.56,347.2867,1260463
2023-08-08,351.7,352.0,342.03,348.26,340.1566,1917387
2023-08-09,346.82,348.455,342.49,342.69,334.7162,1326159
2023-08-10,344.07,347.26,339.8,340.4,332.4795,1345914
2023-08-11,339.93,341.79,337.55,340.73,332.8018,1256837
2023-08-14,337.41,338.45,334.86,337.74,329.8814,1347039
2023-08-15,333.3,334.03,330.48,332.21,324.4801,1657764
2023-08-16,330.54,332.92,328.97,329.11,321.4522,3340306
2023-08-17,330.0,333.99,324.0,327.52,319.8992,3135291
2023-08-18,324.32,327.62,323.195,324.93,317.3694,1730485
2023-08-21,325.39,326.39,319.39,322.06,314.5662,1983723
2023-08-22,322.48,322.64,318.31,318.79,311.3723,1810287
2023-08-23,320.62,322.45,318.0,322.33,314.8299,1429147
2023-08-24,322.15,327.49,319.51,319.96,312.5151,1185557
2023-08-25,320.8,322.7199,318.1901,320.15,312.7007,1159572
2023-08-28,321.34,326.6,321.34,325.97,318.3852,1440275
2023-08-29,325.56,332.7,324.68,332.55,324.8121,1831735
2023-08-30,330.0,331.91,327.65,328.58,323.6106,1131451
2023-08-31,329.41,330.49,325.9575,327.71,322.7538,1271233
2023-09-01,329.67,331.62,326.205,327.4,322.4484,1201407
2023-09-05,327.34,328.48,322.625,323.75,318.8536,1846007
2023-09-06,322.31,324.14,319.305,321.13,316.2733,2120866
2023-09-07,320.62,324.22,320.13,321.96,317.0907,1471138
2023-09-08,321.92,325.97,321.659,325.52,320.5969,2026803
2023-09-11,328.26,330.1499,324.29,324.65,319.74,1283102
2023-09-12,324.01,335.28,324.0,330.9,325.8955,2054652
2023-09-13,333.5,337.01,330.82,334.98,329.9138,2164992
2023-09-14,339.0,345.12,336.85,344.57,339.3588,2822721
2023-09-15,345.15,346.19,341.8586,342.54,337.3595,3063887
2023-09-18,342.54,344.26,339.27,343.32,338.1277,1356719
2023-09-19,343.46,344.97,337.97,341.89,336.7193,1660396
2023-09-20,342.61,343.8029,336.2901,336.7,331.6078,1225777
2023-09-21,334.5,334.6925,330.08,330.24,325.2455,1685328
2023-09-22,330.1,331.5399,326.83,327.89,322.931,1669558
2023-09-25,327.07,329.285,325.28,328.84,323.8667,833525
2023-09-26,325.61,327.43,322.42,323.82,318.9226,1481824
2023-09-27,324.98,325.0,318.98,321.95,317.0809,1493003
2023-09-28,320.21,326.84,320.21,325.2,320.2817,1389644
2023-09-29,327.2,327.96,322.27,323.57,318.6764,1403878
2023-10-02,322.03,323.58,317.1,318.5,313.683,1303821
2023-10-03,315.27,315.68,304.39,306.12,301.4903,3118598
2023-10-04,304.85,309.06,303.48,308.6,303.9328,1872003
2023-10-05,307.36,310.55,304.2075,310.5,305.804,1584764
2023-10-06,308.11,315.32,307.17,312.48,307.7541,1595270
2023-10-09,308.9,313.4761,308.37,312.61,307.8821,1094602
2023-10-10,314.47,316.85,312.29,314.77,310.0095,1194030
2023-10-11,315.43,316.63,311.6,313.02,308.2859,1672491
2023-10-12,314.15,314.25,308.02,309.85,305.1639,1727714
2023-10-13,312.0,316.18,308.174,309.3,304.6222,1785777
2023-10-16,313.18,315.9,310.25,314.39,309.6352,2273906
2023-10-17,313.38,316.18,305.91,309.36,304.6813,4122960
2023-10-18,307.0,307.22,301.48,301.96,297.3932,3460269
2023-10-19,301.96,305.336,298.63,299.19,294.6651,3211804
2023-10-20,298.5,303.25,298.1,300.05,295.5121,2328977
2023-10-23,298.29,303.55,298.19,299.22,294.6946,2959982
2023-10-24,300.0,303.1,299.08,299.18,294.6552,1697300
2023-10-25,298.6,300.0,295.03,296.76,292.2718,1809273
2023-10-26,296.96,300.14,294.7801,296.99,292.4984,2011172
2023-10-27,297.55,298.27,289.3568,289.91,285.5254,2601664
2023-10-30,293.45,301.81,293.29,300.83,296.2803,3065158
2023-10-31,301.68,304.29,300.7,303.61,299.0182,2611046
2023-11-01,303.33,308.25,302.8371,307.16,302.5145,2345370
2023-11-02,309.69,314.54,308.0,313.76,309.0147,2596968
2023-11-03,318.46,329.33,317.93,327.62,322.6651,3742027
2023-11-06,326.66,328.9,322.1,323.91,319.0112,2087563
2023-11-07,322.13,326.39,321.29,323.95,319.0506,1504999
2023-11-08,323.95,326.66,323.67,324.56,319.6514,1484489
2023-11-09,326.0,326.65,319.66,320.78,315.9286,1788040
2023-11-10,323.32,326.06,321.65,325.51,320.587,1781440
2023-11-13,324.16,328.72,323.53,326.91,321.9659,1403320
2023-11-14,333.53,341.775,332.47,338.72,333.5972,3592920
2023-11-15,339.9,341.08,335.3407,337.6,332.4942,2534619
2023-11-16,337.76,339.75,335.01,336.67,331.5782,1620383
2023-11-17,339.5,340.45,338.12,339.19,334.0601,1465594
2023-11-20,340.0,341.315,337.5,339.45,334.3162,3149459
2023-11-21,338.36,339.09,334.55,334.97,329.904,1901001
2023-11-22,336.94,338.91,335.37,338.64,333.5184,1235402
2023-11-24,338.8,340.27,337.64,339.15,334.0207,460100
2023-11-27,339.19,340.02,335.74,337.71,332.6025,1250571
2023-11-28,337.38,338.3999,334.87,337.65,332.5434,1418976
2023-11-29,337.0,343.53,336.51,340.26,337.8657,2038124
2023-11-30,341.68,344.755,340.09,341.54,339.1367,1903754
2023-12-01,341.46,348.89,340.42,348.43,345.9782,3623292
2023-12-04,346.3,350.49,345.29,349.39,346.9315,2178216
2023-12-05,346.6,346.8337,340.54,341.75,339.3452,2429702
2023-12-06,343.51,347.0,341.6,341.97,339.5637,1869436
2023-12-07,343.71,344.69,342.0,344.62,342.195,2162631
2023-12-08,344.31,352.29,343.7758,350.83,348.3613,2239001
2023-12-11,351.44,353.03,349.05,351.76,349.2848,1635961
2023-12-12,351.41,353.9956,349.58,352.61,350.1288,1597669
